book,book_name,section,office,office_en,job,job_en,count,duty_en
4,Summer Offices – Grand Sima,29,司戈盾,Director of Spears and Shields,下士,Junior Officer,2,Manages military weapons.
4,Summer Offices – Grand Sima,29,司戈盾,Director of Spears and Shields,史,Scribe,2,Manages military weapons.
4,Summer Offices – Grand Sima,29,司戈盾,Director of Spears and Shields,府,Storekeeper,1,Manages military weapons.
4,Summer Offices – Grand Sima,29,司戈盾,Director of Spears and Shields,徒,Laborer,4,Manages military weapons.
4,Summer Offices – Grand Sima,30,司弓矢,Director of Bows and Arrows,下大夫,Lower Grand Officer,2,Manages military weapons.
4,Summer Offices – Grand Sima,30,司弓矢,Director of Bows and Arrows,中士,Middle Officer,8,Manages military weapons.
4,Summer Offices – Grand Sima,30,司弓矢,Director of Bows and Arrows,史,Scribe,8,Manages military weapons.
4,Summer Offices – Grand Sima,30,司弓矢,Director of Bows and Arrows,府,Storekeeper,4,Manages military weapons.
4,Summer Offices – Grand Sima,30,司弓矢,Director of Bows and Arrows,徒,Laborer,80,Manages military weapons.
4,Summer Offices – Grand Sima,30,司弓矢,Director of Bows and Arrows,胥,Clerk,8,Manages military weapons.
4,Summer Offices – Grand Sima,31,繕人,Repair Officer,上士,Senior Officer,2,Administers repair officer.
4,Summer Offices – Grand Sima,31,繕人,Repair Officer,下士,Junior Officer,4,Administers repair officer.
4,Summer Offices – Grand Sima,31,繕人,Repair Officer,史,Scribe,2,Administers repair officer.
4,Summer Offices – Grand Sima,31,繕人,Repair Officer,府,Storekeeper,1,Administers repair officer.
4,Summer Offices – Grand Sima,31,繕人,Repair Officer,徒,Laborer,20,Administers repair officer.
4,Summer Offices – Grand Sima,31,繕人,Repair Officer,胥,Clerk,2,Administers repair officer.
4,Summer Offices – Grand Sima,32,槁人,Forage Worker,中士,Middle Officer,4,Administers forage worker.
4,Summer Offices – Grand Sima,32,槁人,Forage Worker,史,Scribe,4,Administers forage worker.
4,Summer Offices – Grand Sima,32,槁人,Forage Worker,府,Storekeeper,2,Administers forage worker.
4,Summer Offices – Grand Sima,32,槁人,Forage Worker,徒,Laborer,20,Administers forage worker.
4,Summer Offices – Grand Sima,32,槁人,Forage Worker,胥,Clerk,2,Administers forage worker.
4,Summer Offices – Grand Sima,33,戎右,Right-hand War Escort,上士,Senior Officer,2,Administers right-hand war escort.
4,Summer Offices – Grand Sima,33,戎右,Right-hand War Escort,中大夫,Middle Grand Officer,2,Administers right-hand war escort.
4,Summer Offices – Grand Sima,34,道右,Right-hand Road Escort,上士,Senior Officer,2,Administers right-hand road escort.
4,Summer Offices – Grand Sima,34,齊右,Right-hand Escort for Qi,下大夫,Lower Grand Officer,2,Administers right-hand escort for qi.
4,Summer Offices – Grand Sima,35,大馭,Grand Driver,中大夫,Middle Grand Officer,2,Manages natural resources.
4,Summer Offices – Grand Sima,36,戎仆,War Charioteer,中大夫,Middle Grand Officer,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,37,齊仆,Qi-state Charioteer,下大夫,Lower Grand Officer,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,38,道仆,Road Charioteer,上士,Senior Officer,12,Manages horses and chariots.
4,Summer Offices – Grand Sima,39,田仆,Field Charioteer,上士,Senior Officer,12,Manages horses and chariots.
4,Summer Offices – Grand Sima,40,馭夫,Driver,下士,Junior Officer,40,Manages natural resources.
4,Summer Offices – Grand Sima,40,馭夫,Driver,中士,Middle Officer,20,Manages natural resources.
4,Summer Offices – Grand Sima,41,校人,Horse Schooling Officer,上士,Senior Officer,4,Manages horses and chariots.
4,Summer Offices – Grand Sima,41,校人,Horse Schooling Officer,下士,Junior Officer,16,Manages horses and chariots.
4,Summer Offices – Grand Sima,41,校人,Horse Schooling Officer,中大夫,Middle Grand Officer,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,41,校人,Horse Schooling Officer,史,Scribe,8,Manages horses and chariots.
4,Summer Offices – Grand Sima,41,校人,Horse Schooling Officer,府,Storekeeper,4,Manages horses and chariots.
4,Summer Offices – Grand Sima,41,校人,Horse Schooling Officer,徒,Laborer,80,Manages horses and chariots.
4,Summer Offices – Grand Sima,41,校人,Horse Schooling Officer,胥,Clerk,8,Manages horses and chariots.
4,Summer Offices – Grand Sima,42,趣馬,Horse Groom,徒,Laborer,4,Manages horses and chariots.
4,Summer Offices – Grand Sima,43,巫馬,Horse Shaman,下士,Junior Officer,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,43,巫馬,Horse Shaman,史,Scribe,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,43,巫馬,Horse Shaman,府,Storekeeper,1,Manages horses and chariots.
4,Summer Offices – Grand Sima,43,巫馬,Horse Shaman,徒,Laborer,20,Manages horses and chariots.
4,Summer Offices – Grand Sima,43,巫馬,Horse Shaman,賈,Merchant,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,44,牧師,Pasture Master,下士,Junior Officer,4,Administers pasture master.
4,Summer Offices – Grand Sima,44,牧師,Pasture Master,徒,Laborer,40,Administers pasture master.
4,Summer Offices – Grand Sima,44,牧師,Pasture Master,胥,Clerk,4,Administers pasture master.
4,Summer Offices – Grand Sima,45,廋人,Horse Trainer,史,Scribe,2,Manages horses and chariots.
4,Summer Offices – Grand Sima,45,廋人,Horse Trainer,徒,Laborer,20,Manages horses and chariots.
4,Summer Offices – Grand Sima,46,圉師,圉 Master,徒,Laborer,2,Administers 圉 master.
4,Summer Offices – Grand Sima,48,職方氏,Regional Affairs Officer,下大夫,Lower Grand Officer,8,Administers regional affairs officer.
4,Summer Offices – Grand Sima,48,職方氏,Regional Affairs Officer,中士,Middle Officer,16,Administers regional affairs officer.
4,Summer Offices – Grand Sima,48,職方氏,Regional Affairs Officer,中大夫,Middle Grand Officer,4,Administers regional affairs officer.
4,Summer Offices – Grand Sima,48,職方氏,Regional Affairs Officer,史,Scribe,16,Administers regional affairs officer.
4,Summer Offices – Grand Sima,48,職方氏,Regional Affairs Officer,府,Storekeeper,4,Administers regional affairs officer.
4,Summer Offices – Grand Sima,48,職方氏,Regional Affairs Officer,徒,Laborer,160,Administers regional affairs officer.
4,Summer Offices – Grand Sima,48,職方氏,Regional Affairs Officer,胥,Clerk,16,Administers regional affairs officer.
4,Summer Offices – Grand Sima,49,土方氏,Territorial Officer,上士,Senior Officer,5,Administers territorial officer.
4,Summer Offices – Grand Sima,49,土方氏,Territorial Officer,下士,Junior Officer,10,Administers territorial officer.
4,Summer Offices – Grand Sima,49,土方氏,Territorial Officer,史,Scribe,5,Administers territorial officer.
4,Summer Offices – Grand Sima,49,土方氏,Territorial Officer,府,Storekeeper,2,Administers territorial officer.
4,Summer Offices – Grand Sima,49,土方氏,Territorial Officer,徒,Laborer,50,Administers territorial officer.
4,Summer Offices – Grand Sima,49,土方氏,Territorial Officer,胥,Clerk,5,Administers territorial officer.
4,Summer Offices – Grand Sima,50,懷方氏,Regional Pacification Officer,中士,Middle Officer,8,Administers regional pacification officer.
4,Summer Offices – Grand Sima,50,懷方氏,Regional Pacification Officer,史,Scribe,4,Administers regional pacification officer.
4,Summer Offices – Grand Sima,50,懷方氏,Regional Pacification Officer,府,Storekeeper,4,Administers regional pacification officer.
4,Summer Offices – Grand Sima,50,懷方氏,Regional Pacification Officer,徒,Laborer,40,Administers regional pacification officer.
4,Summer Offices – Grand Sima,50,懷方氏,Regional Pacification Officer,胥,Clerk,4,Administers regional pacification officer.
4,Summer Offices – Grand Sima,51,合方氏,Regional Integration Officer,中士,Middle Officer,8,Administers regional integration officer.
4,Summer Offices – Grand Sima,51,合方氏,Regional Integration Officer,史,Scribe,4,Administers regional integration officer.
4,Summer Offices – Grand Sima,51,合方氏,Regional Integration Officer,府,Storekeeper,4,Administers regional integration officer.
4,Summer Offices – Grand Sima,51,合方氏,Regional Integration Officer,徒,Laborer,40,Administers regional integration officer.
4,Summer Offices – Grand Sima,51,合方氏,Regional Integration Officer,胥,Clerk,4,Administers regional integration officer.
4,Summer Offices – Grand Sima,52,訓方氏,Regional Instruction Officer,中士,Middle Officer,4,Administers regional instruction officer.
4,Summer Offices – Grand Sima,52,訓方氏,Regional Instruction Officer,史,Scribe,4,Administers regional instruction officer.
4,Summer Offices – Grand Sima,52,訓方氏,Regional Instruction Officer,府,Storekeeper,4,Administers regional instruction officer.
4,Summer Offices – Grand Sima,52,訓方氏,Regional Instruction Officer,徒,Laborer,40,Administers regional instruction officer.
4,Summer Offices – Grand Sima,52,訓方氏,Regional Instruction Officer,胥,Clerk,4,Administers regional instruction officer.
4,Summer Offices – Grand Sima,53,形方氏,Regional Forms Officer,中士,Middle Officer,4,Administers regional forms officer.
4,Summer Offices – Grand Sima,53,形方氏,Regional Forms Officer,史,Scribe,4,Administers regional forms officer.
4,Summer Offices – Grand Sima,53,形方氏,Regional Forms Officer,府,Storekeeper,4,Administers regional forms officer.
4,Summer Offices – Grand Sima,53,形方氏,Regional Forms Officer,徒,Laborer,40,Administers regional forms officer.
4,Summer Offices – Grand Sima,53,形方氏,Regional Forms Officer,胥,Clerk,4,Administers regional forms officer.
4,Summer Offices – Grand Sima,54,山師,Mountain Master,下士,Junior Officer,4,Manages natural resources.
4,Summer Offices – Grand Sima,54,山師,Mountain Master,中士,Middle Officer,2,Manages natural resources.
4,Summer Offices – Grand Sima,54,山師,Mountain Master,史,Scribe,4,Manages natural resources.
4,Summer Offices – Grand Sima,54,山師,Mountain Master,府,Storekeeper,2,Manages natural resources.
4,Summer Offices – Grand Sima,54,山師,Mountain Master,徒,Laborer,40,Manages natural resources.
4,Summer Offices – Grand Sima,54,山師,Mountain Master,胥,Clerk,4,Manages natural resources.
4,Summer Offices – Grand Sima,55,川師,River Master,下士,Junior Officer,4,Manages natural resources.
4,Summer Offices – Grand Sima,55,川師,River Master,中士,Middle Officer,2,Manages natural resources.
4,Summer Offices – Grand Sima,55,川師,River Master,史,Scribe,4,Manages natural resources.
4,Summer Offices – Grand Sima,55,川師,River Master,府,Storekeeper,2,Manages natural resources.
4,Summer Offices – Grand Sima,55,川師,River Master,徒,Laborer,40,Manages natural resources.
4,Summer Offices – Grand Sima,55,川師,River Master,胥,Clerk,4,Manages natural resources.
4,Summer Offices – Grand Sima,56,原師,Plains Master,下士,Junior Officer,8,Administers plains master.
4,Summer Offices – Grand Sima,56,原師,Plains Master,中士,Middle Officer,4,Administers plains master.
4,Summer Offices – Grand Sima,56,原師,Plains Master,史,Scribe,8,Administers plains master.
4,Summer Offices – Grand Sima,56,原師,Plains Master,府,Storekeeper,4,Administers plains master.
4,Summer Offices – Grand Sima,56,原師,Plains Master,徒,Laborer,80,Administers plains master.
4,Summer Offices – Grand Sima,56,原師,Plains Master,胥,Clerk,8,Administers plains master.
4,Summer Offices – Grand Sima,57,匡人,Corrective Officer,中士,Middle Officer,4,Administers corrective officer.
4,Summer Offices – Grand Sima,57,匡人,Corrective Officer,史,Scribe,4,Administers corrective officer.
4,Summer Offices – Grand Sima,57,匡人,Corrective Officer,徒,Laborer,8,Administers corrective officer.
4,Summer Offices – Grand Sima,58,撣人,Purification Officer,中士,Middle Officer,4,Administers purification officer.
4,Summer Offices – Grand Sima,58,撣人,Purification Officer,史,Scribe,4,Administers purification officer.
4,Summer Offices – Grand Sima,58,撣人,Purification Officer,徒,Laborer,8,Administers purification officer.
4,Summer Offices – Grand Sima,59,都司馬,都Sima,上士,Senior Officer,2,Administers 都sima.
4,Summer Offices – Grand Sima,59,都司馬,都Sima,下士,Junior Officer,8,Administers 都sima.
4,Summer Offices – Grand Sima,59,都司馬,都Sima,中士,Middle Officer,4,Administers 都sima.
4,Summer Offices – Grand Sima,59,都司馬,都Sima,史,Scribe,8,Administers 都sima.
4,Summer Offices – Grand Sima,59,都司馬,都Sima,府,Storekeeper,2,Administers 都sima.
4,Summer Offices – Grand Sima,59,都司馬,都Sima,徒,Laborer,80,Administers 都sima.
4,Summer Offices – Grand Sima,59,都司馬,都Sima,胥,Clerk,8,Administers 都sima.
5,Autumn Offices – Sikou (Minister of Justice),1,士師,Judicial Master,下大夫,Lower Grand Officer,4,Administers judicial master.
5,Autumn Offices – Sikou (Minister of Justice),1,大司寇,Grand Sikou,卿,Minister,1,Administers grand sikou.
5,Autumn Offices – Sikou (Minister of Justice),1,小司寇,Assistant Sikou,中大夫,Middle Grand Officer,2,Administers assistant sikou.
5,Autumn Offices – Sikou (Minister of Justice),1,鄉士,District Judicial Officer,上士,Senior Officer,8,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),1,鄉士,District Judicial Officer,中士,Middle Officer,16,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),1,鄉士,District Judicial Officer,史,Scribe,12,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),1,鄉士,District Judicial Officer,府,Storekeeper,6,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),1,鄉士,District Judicial Officer,徒,Laborer,120,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),1,鄉士,District Judicial Officer,旅下士,Retinue Junior Officer,32,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),1,鄉士,District Judicial Officer,胥,Clerk,12,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),2,遂士,District Judicial Officer,中士,Middle Officer,12,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),2,遂士,District Judicial Officer,史,Scribe,12,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),2,遂士,District Judicial Officer,府,Storekeeper,6,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),2,遂士,District Judicial Officer,徒,Laborer,120,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),2,遂士,District Judicial Officer,胥,Clerk,12,Administers district judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,方士,Regional Judicial Officer,中士,Middle Officer,16,Administers regional judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,方士,Regional Judicial Officer,史,Scribe,16,Administers regional judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,方士,Regional Judicial Officer,府,Storekeeper,8,Administers regional judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,方士,Regional Judicial Officer,徒,Laborer,160,Administers regional judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,方士,Regional Judicial Officer,胥,Clerk,16,Administers regional judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,縣士,County Judicial Officer,中士,Middle Officer,32,Administers county judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,縣士,County Judicial Officer,史,Scribe,16,Administers county judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,縣士,County Judicial Officer,府,Storekeeper,8,Administers county judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,縣士,County Judicial Officer,徒,Laborer,160,Administers county judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),3,縣士,County Judicial Officer,胥,Clerk,16,Administers county judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),4,訝士,Reception Judicial Officer,中士,Middle Officer,8,Administers reception judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),4,訝士,Reception Judicial Officer,史,Scribe,8,Administers reception judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),4,訝士,Reception Judicial Officer,府,Storekeeper,4,Administers reception judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),4,訝士,Reception Judicial Officer,徒,Laborer,80,Administers reception judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),4,訝士,Reception Judicial Officer,胥,Clerk,8,Administers reception judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),5,朝士,Court Judicial Officer,中士,Middle Officer,6,Administers court judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),5,朝士,Court Judicial Officer,史,Scribe,6,Administers court judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),5,朝士,Court Judicial Officer,府,Storekeeper,3,Administers court judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),5,朝士,Court Judicial Officer,徒,Laborer,60,Administers court judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),5,朝士,Court Judicial Officer,胥,Clerk,6,Administers court judicial officer.
5,Autumn Offices – Sikou (Minister of Justice),6,司民,Director of the People,中士,Middle Officer,6,Administers director of the people.
5,Autumn Offices – Sikou (Minister of Justice),6,司民,Director of the People,史,Scribe,6,Administers director of the people.
5,Autumn Offices – Sikou (Minister of Justice),6,司民,Director of the People,府,Storekeeper,3,Administers director of the people.
5,Autumn Offices – Sikou (Minister of Justice),6,司民,Director of the People,徒,Laborer,30,Administers director of the people.
5,Autumn Offices – Sikou (Minister of Justice),6,司民,Director of the People,胥,Clerk,3,Administers director of the people.
5,Autumn Offices – Sikou (Minister of Justice),7,司刑,Director of Punishments,中士,Middle Officer,2,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),7,司刑,Director of Punishments,史,Scribe,2,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),7,司刑,Director of Punishments,府,Storekeeper,1,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),7,司刑,Director of Punishments,徒,Laborer,20,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),7,司刑,Director of Punishments,胥,Clerk,2,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),8,司刺,Director of Inquests,下士,Junior Officer,2,Administers director of inquests.
5,Autumn Offices – Sikou (Minister of Justice),8,司刺,Director of Inquests,史,Scribe,2,Administers director of inquests.
5,Autumn Offices – Sikou (Minister of Justice),8,司刺,Director of Inquests,府,Storekeeper,1,Administers director of inquests.
5,Autumn Offices – Sikou (Minister of Justice),8,司刺,Director of Inquests,徒,Laborer,4,Administers director of inquests.
5,Autumn Offices – Sikou (Minister of Justice),9,司約,Director of Covenants,下士,Junior Officer,2,Administers director of covenants.
5,Autumn Offices – Sikou (Minister of Justice),9,司約,Director of Covenants,史,Scribe,2,Administers director of covenants.
5,Autumn Offices – Sikou (Minister of Justice),9,司約,Director of Covenants,府,Storekeeper,1,Administers director of covenants.
5,Autumn Offices – Sikou (Minister of Justice),9,司約,Director of Covenants,徒,Laborer,4,Administers director of covenants.
5,Autumn Offices – Sikou (Minister of Justice),10,司盟,Director of Oaths,下士,Junior Officer,2,Administers director of oaths.
5,Autumn Offices – Sikou (Minister of Justice),10,司盟,Director of Oaths,史,Scribe,2,Administers director of oaths.
5,Autumn Offices – Sikou (Minister of Justice),10,司盟,Director of Oaths,府,Storekeeper,1,Administers director of oaths.
5,Autumn Offices – Sikou (Minister of Justice),10,司盟,Director of Oaths,徒,Laborer,4,Administers director of oaths.
5,Autumn Offices – Sikou (Minister of Justice),11,職金,Metals Officer,上士,Senior Officer,2,Administers metals officer.
5,Autumn Offices – Sikou (Minister of Justice),11,職金,Metals Officer,下士,Junior Officer,4,Administers metals officer.
5,Autumn Offices – Sikou (Minister of Justice),11,職金,Metals Officer,史,Scribe,4,Administers metals officer.
5,Autumn Offices – Sikou (Minister of Justice),11,職金,Metals Officer,府,Storekeeper,2,Administers metals officer.
5,Autumn Offices – Sikou (Minister of Justice),11,職金,Metals Officer,徒,Laborer,80,Administers metals officer.
5,Autumn Offices – Sikou (Minister of Justice),11,職金,Metals Officer,胥,Clerk,8,Administers metals officer.
5,Autumn Offices – Sikou (Minister of Justice),12,司厲,Punishment Officer,下士,Junior Officer,2,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),12,司厲,Punishment Officer,史,Scribe,1,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),12,司厲,Punishment Officer,徒,Laborer,12,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),12,犬人,Dog Officer,下士,Junior Officer,2,Administers dog officer.
5,Autumn Offices – Sikou (Minister of Justice),12,犬人,Dog Officer,史,Scribe,2,Administers dog officer.
5,Autumn Offices – Sikou (Minister of Justice),12,犬人,Dog Officer,府,Storekeeper,1,Administers dog officer.
5,Autumn Offices – Sikou (Minister of Justice),12,犬人,Dog Officer,徒,Laborer,16,Administers dog officer.
5,Autumn Offices – Sikou (Minister of Justice),12,犬人,Dog Officer,賈,Merchant,4,Administers dog officer.
5,Autumn Offices – Sikou (Minister of Justice),13,司圜,Prison Officer,下士,Junior Officer,12,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),13,司圜,Prison Officer,中士,Middle Officer,6,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),13,司圜,Prison Officer,史,Scribe,6,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),13,司圜,Prison Officer,府,Storekeeper,3,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),13,司圜,Prison Officer,徒,Laborer,160,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),13,司圜,Prison Officer,胥,Clerk,16,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),13,掌囚,Manager of Prisoners,下士,Junior Officer,12,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),13,掌囚,Manager of Prisoners,史,Scribe,12,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),13,掌囚,Manager of Prisoners,府,Storekeeper,6,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),13,掌囚,Manager of Prisoners,徒,Laborer,120,Administers justice.
5,Autumn Offices – Sikou (Minister of Justice),14,掌戮,Manager of Executions,下士,Junior Officer,2,Administers manager of executions.
5,Autumn Offices – Sikou (Minister of Justice),14,掌戮,Manager of Executions,史,Scribe,1,Administers manager of executions.
5,Autumn Offices – Sikou (Minister of Justice),14,掌戮,Manager of Executions,徒,Laborer,12,Administers manager of executions.
5,Autumn Offices – Sikou (Minister of Justice),15,司隸,Director of Convict Labor,下士,Junior Officer,12,Administers director of convict labor.
5,Autumn Offices – Sikou (Minister of Justice),15,司隸,Director of Convict Labor,中士,Middle Officer,2,Administers director of convict labor.
5,Autumn Offices – Sikou (Minister of Justice),15,司隸,Director of Convict Labor,史,Scribe,10,Administers director of convict labor.
5,Autumn Offices – Sikou (Minister of Justice),15,司隸,Director of Convict Labor,府,Storekeeper,5,Administers director of convict labor.
5,Autumn Offices – Sikou (Minister of Justice),15,司隸,Director of Convict Labor,徒,Laborer,200,Administers director of convict labor.
5,Autumn Offices – Sikou (Minister of Justice),15,司隸,Director of Convict Labor,胥,Clerk,20,Administers director of convict labor.
5,Autumn Offices – Sikou (Minister of Justice),21,布憲,Proclamation Officer,下士,Junior Officer,4,Administers proclamation officer.
5,Autumn Offices – Sikou (Minister of Justice),21,布憲,Proclamation Officer,中士,Middle Officer,2,Administers proclamation officer.
5,Autumn Offices – Sikou (Minister of Justice),21,布憲,Proclamation Officer,史,Scribe,4,Administers proclamation officer.
5,Autumn Offices – Sikou (Minister of Justice),21,布憲,Proclamation Officer,府,Storekeeper,2,Administers proclamation officer.
5,Autumn Offices – Sikou (Minister of Justice),21,布憲,Proclamation Officer,徒,Laborer,40,Administers proclamation officer.
5,Autumn Offices – Sikou (Minister of Justice),21,布憲,Proclamation Officer,胥,Clerk,4,Administers proclamation officer.
5,Autumn Offices – Sikou (Minister of Justice),22,禁殺戮,Execution Prohibition Officer,下士,Junior Officer,2,Administers execution prohibition officer.
5,Autumn Offices – Sikou (Minister of Justice),22,禁殺戮,Execution Prohibition Officer,史,Scribe,1,Administers execution prohibition officer.
5,Autumn Offices – Sikou (Minister of Justice),22,禁殺戮,Execution Prohibition Officer,徒,Laborer,12,Administers execution prohibition officer.
5,Autumn Offices – Sikou (Minister of Justice),23,禁暴氏,Violence Suppression Officer,下士,Junior Officer,6,Administers violence suppression officer.
5,Autumn Offices – Sikou (Minister of Justice),23,禁暴氏,Violence Suppression Officer,史,Scribe,3,Administers violence suppression officer.
5,Autumn Offices – Sikou (Minister of Justice),23,禁暴氏,Violence Suppression Officer,徒,Laborer,60,Administers violence suppression officer.
5,Autumn Offices – Sikou (Minister of Justice),23,禁暴氏,Violence Suppression Officer,胥,Clerk,6,Administers violence suppression officer.
5,Autumn Offices – Sikou (Minister of Justice),24,野廬氏,Rural Huts Officer,下士,Junior Officer,6,Administers rural huts officer.
5,Autumn Offices – Sikou (Minister of Justice),24,野廬氏,Rural Huts Officer,徒,Laborer,120,Administers rural huts officer.
5,Autumn Offices – Sikou (Minister of Justice),24,野廬氏,Rural Huts Officer,胥,Clerk,12,Administers rural huts officer.
5,Autumn Offices – Sikou (Minister of Justice),25,蠟氏,Wax Officer,下士,Junior Officer,4,Administers wax officer.
5,Autumn Offices – Sikou (Minister of Justice),25,蠟氏,Wax Officer,徒,Laborer,40,Administers wax officer.
5,Autumn Offices – Sikou (Minister of Justice),26,雍氏,Dike Officer,下士,Junior Officer,2,Administers dike officer.
5,Autumn Offices – Sikou (Minister of Justice),26,雍氏,Dike Officer,徒,Laborer,8,Administers dike officer.
5,Autumn Offices – Sikou (Minister of Justice),27,萍氏,Duckweed Officer,下士,Junior Officer,2,Administers duckweed officer.
5,Autumn Offices – Sikou (Minister of Justice),27,萍氏,Duckweed Officer,徒,Laborer,8,Administers duckweed officer.
5,Autumn Offices – Sikou (Minister of Justice),28,司寤氏,Night Watch Officer,下士,Junior Officer,2,Administers night watch officer.
5,Autumn Offices – Sikou (Minister of Justice),28,司寤氏,Night Watch Officer,徒,Laborer,8,Administers night watch officer.
5,Autumn Offices – Sikou (Minister of Justice),29,司烜氏,Torch Officer,下士,Junior Officer,6,Administers torch officer.
5,Autumn Offices – Sikou (Minister of Justice),29,司烜氏,Torch Officer,徒,Laborer,16,Administers torch officer.
5,Autumn Offices – Sikou (Minister of Justice),30,條狼氏,Wolf-Striping Officer,下士,Junior Officer,6,Administers wolf-striping officer.
5,Autumn Offices – Sikou (Minister of Justice),30,條狼氏,Wolf-Striping Officer,徒,Laborer,60,Administers wolf-striping officer.
5,Autumn Offices – Sikou (Minister of Justice),30,條狼氏,Wolf-Striping Officer,胥,Clerk,6,Administers wolf-striping officer.
5,Autumn Offices – Sikou (Minister of Justice),31,修閭氏,Lane Repair Officer,下士,Junior Officer,2,Administers lane repair officer.
5,Autumn Offices – Sikou (Minister of Justice),31,修閭氏,Lane Repair Officer,史,Scribe,1,Administers lane repair officer.
5,Autumn Offices – Sikou (Minister of Justice),31,修閭氏,Lane Repair Officer,徒,Laborer,12,Administers lane repair officer.
5,Autumn Offices – Sikou (Minister of Justice),32,冥氏,Nether Officer,下士,Junior Officer,2,Administers nether officer.
5,Autumn Offices – Sikou (Minister of Justice),32,冥氏,Nether Officer,徒,Laborer,8,Administers nether officer.
5,Autumn Offices – Sikou (Minister of Justice),33,庶氏,Pest Officer,下士,Junior Officer,1,Administers pest officer.
5,Autumn Offices – Sikou (Minister of Justice),33,庶氏,Pest Officer,徒,Laborer,4,Administers pest officer.
5,Autumn Offices – Sikou (Minister of Justice),34,穴氏,Burrow Officer,下士,Junior Officer,1,Administers burrow officer.
5,Autumn Offices – Sikou (Minister of Justice),34,穴氏,Burrow Officer,徒,Laborer,4,Administers burrow officer.
5,Autumn Offices – Sikou (Minister of Justice),35,翨氏,Feathered-Pest Officer,下士,Junior Officer,2,Administers feathered-pest officer.
5,Autumn Offices – Sikou (Minister of Justice),35,翨氏,Feathered-Pest Officer,徒,Laborer,8,Administers feathered-pest officer.
5,Autumn Offices – Sikou (Minister of Justice),36,柞氏,Oak Officer,下士,Junior Officer,8,Administers oak officer.
5,Autumn Offices – Sikou (Minister of Justice),36,柞氏,Oak Officer,徒,Laborer,20,Administers oak officer.
5,Autumn Offices – Sikou (Minister of Justice),37,薙氏,Weeding Officer,下士,Junior Officer,2,Administers weeding officer.
5,Autumn Offices – Sikou (Minister of Justice),37,薙氏,Weeding Officer,徒,Laborer,20,Administers weeding officer.
5,Autumn Offices – Sikou (Minister of Justice),38,硩蔟氏,Insect-Nest Officer,下士,Junior Officer,1,Administers insect-nest officer.
